customerID,churn_prediction,churn_probability,top_shap_features
8309-PPCED,0,0.14864135,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'done', 'TotalCharges'], 'values': [-1.788596272468567, -1.5933033227920532, 0.9709876775741577, 0.4174673557281494, 0.29356512427330017]}"
4098-NAUKP,0,0.36753827,"{'features': ['tenure', 'Contract', 'kabhi', 'MonthlyCharges', 'it'], 'values': [-1.0667141675949097, 0.6146368980407715, -0.45544543862342834, 0.34760528802871704, 0.26973670721054077]}"
5196-WPYOW,0,0.015039471,"{'features': ['Contract', 'tenure', 'the', 'MonthlyCharges', 'PaymentMethod'], 'values': [-0.762357771396637, -0.633254885673523, -0.5524006485939026, -0.44109296798706055, -0.27612870931625366]}"
4608-LCIMN,0,0.25946176,"{'features': ['MonthlyCharges', 'Dependents', 'Contract', 'gender', 'TotalCharges'], 'values': [-1.0357638597488403, -0.7458547353744507, 0.6115164160728455, -0.15973643958568573, -0.15623623132705688]}"
1485-YDHMM,0,0.15262124,"{'features': ['tenure', 'TechSupport', 'Contract', 'Dependents', 'MonthlyCharges'], 'values': [-0.8630484938621521, -0.7574153542518616, 0.4840979278087616, -0.38831520080566406, 0.22575066983699799]}"
4054-CUMIA,0,0.03670933,"{'features': ['MonthlyCharges', 'Contract', 'tenure', 'customer', 'Dependents'], 'values': [-1.5736955404281616, 0.5752204656600952, -0.39083361625671387, -0.3904016315937042, -0.3685360848903656]}"
0603-TPMIB,0,0.0022660377,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'SentimentScore', 'TotalCharges'], 'values': [-1.8045856952667236, -1.2837287187576294, -0.6336751580238342, -0.5225849151611328, -0.49632716178894043]}"
2525-GVKQU,0,0.008348642,"{'features': ['Contract', 'MonthlyCharges', 'the', 'tenure', 'PaymentMethod'], 'values': [-1.889517068862915, -0.9560506939888, -0.8837321400642395, -0.7172595262527466, -0.2487834393978119]}"
8161-QYMTT,1,0.84357285,"{'features': ['the', 'MonthlyCharges', 'Contract', 'tenure', 'TechSupport'], 'values': [-0.8793504238128662, 0.839722752571106, 0.7407278418540955, 0.4249020218849182, 0.1863432079553604]}"
9581-GVBXT,0,0.01524059,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'OnlineSecurity', 'PhoneService'], 'values': [-0.9649283289909363, -0.9225447177886963, -0.6369869709014893, -0.5095874667167664, 0.47172537446022034]}"
5862-BRIXZ,0,0.01255998,"{'features': ['Contract', 'MonthlyCharges', 'OnlineSecurity', 'TechSupport', 'PhoneService'], 'values': [-2.007434606552124, -0.7014153003692627, -0.6024247407913208, -0.5563326478004456, 0.4746040105819702]}"
5404-GGUKR,1,0.5583775,"{'features': ['MonthlyCharges', 'Contract', 'OnlineBackup', 'tenure', 'TotalCharges'], 'values': [-0.8692594766616821, 0.7819257378578186, -0.4548625946044922, 0.41581520438194275, -0.3376424312591553]}"
3308-JSGML,0,0.016277224,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'OnlineSecurity', 'PhoneService'], 'values': [-1.8365883827209473, -0.7169467806816101, -0.5268822908401489, -0.46650514006614685, 0.42859309911727905]}"
2126-GSEGL,0,0.015449513,"{'features': ['Contract', 'tenure', 'TechSupport', 'OnlineBackup', 'TotalCharges'], 'values': [-2.2763724327087402, -0.741491436958313, -0.41181257367134094, -0.23757359385490417, 0.22623032331466675]}"
3677-TNKIO,1,0.8108579,"{'features': ['Contract', 'gender', 'OnlineSecurity', 'tenure', 'TechSupport'], 'values': [0.8465269804000854, 0.18128198385238647, 0.16941207647323608, -0.14973711967468262, 0.14785966277122498]}"
0440-QEXBZ,0,0.10113006,"{'features': ['MonthlyCharges', 'tenure', 'PaymentMethod', 'Contract', 'TotalCharges'], 'values': [-1.1824913024902344, -0.8404433727264404, -0.708169162273407, 0.5318521857261658, -0.35082510113716125]}"
2434-EEVDB,0,0.03275455,"{'features': ['Contract', 'tenure', 'OnlineSecurity', 'MonthlyCharges', 'DeviceProtection'], 'values': [-1.987766146659851, -0.8395342826843262, -0.5161283612251282, 0.24311892688274384, -0.20958654582500458]}"
6762-QVYJO,0,0.049250998,"{'features': ['Contract', 'tenure', 'great', 'Dependents', 'MonthlyCharges'], 'values': [-1.5145901441574097, -0.655665397644043, 0.5091776847839355, -0.42429471015930176, -0.4150233864784241]}"
6199-IWKGC,0,0.1358336,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'TechSupport', 'complaints'], 'values': [-1.0847200155258179, 0.8069822788238525, -0.4257957935333252, -0.329389363527298, -0.2799343168735504]}"
2675-DHUTR,0,0.23475659,"{'features': ['tenure', 'MonthlyCharges', 'is', 'Contract', 'OnlineBackup'], 'values': [-1.0628105401992798, 0.7764397263526917, -0.6489064693450928, 0.6312889456748962, -0.3403165936470032]}"
8152-VETUR,0,0.014815444,"{'features': ['Contract', 'tenure', 'the', 'MonthlyCharges', 'OnlineBackup'], 'values': [-2.300576686859131, -1.756034016609192, -0.6607675552368164, 0.4921129047870636, -0.2895061671733856]}"
9667-EQRXU,1,0.54574746,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'PhoneService', 'TechSupport'], 'values': [-0.944589376449585, -0.7317672371864319, 0.7152302265167236, 0.6084510684013367, 0.19971388578414917]}"
7446-YPODE,0,0.19443506,"{'features': ['MonthlyCharges', 'OnlineSecurity', 'Contract', 'OnlineBackup', 'SeniorCitizen'], 'values': [-0.745552659034729, -0.6332194209098816, 0.6221835017204285, -0.2815733253955841, -0.23964299261569977]}"
9522-BNTHX,0,0.3651142,"{'features': ['PhoneService', 'tenure', 'Contract', 'SentimentScore', 'MonthlyCharges'], 'values': [0.7253779172897339, -0.6855592131614685, 0.6303744316101074, -0.550341010093689, -0.5158701539039612]}"
4676-WLUHT,0,0.03585392,"{'features': ['Contract', 'MonthlyCharges', 'PhoneService', 'OnlineSecurity', 'tenure'], 'values': [-2.283515214920044, -0.6679643392562866, 0.5871184468269348, -0.504225492477417, -0.4895709156990051]}"
3329-WDIOK,1,0.53403074,"{'features': ['PhoneService', 'Contract', 'SentimentScore', 'MonthlyCharges', 'TotalCharges'], 'values': [0.7338116765022278, 0.6435614824295044, -0.5878984928131104, -0.5474329590797424, -0.37434259057044983]}"
7980-MHFLQ,0,0.0031520084,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'PaymentMethod', 'TotalCharges'], 'values': [-1.8584860563278198, -1.1843807697296143, -1.1234045028686523, -0.38641950488090515, -0.35290277004241943]}"
2873-ZLIWT,1,0.6666033,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'TechSupport', 'Dependents'], 'values': [0.6686455607414246, 0.515724241733551, -0.47550058364868164, -0.42327702045440674, -0.3030993342399597]}"
3415-TAILE,1,0.5409967,"{'features': ['Contract', 'tenure', 'Dependents', 'service', 'MonthlyCharges'], 'values': [0.6536811590194702, 0.44845402240753174, -0.3578450083732605, -0.3315242826938629, -0.32858923077583313]}"
0757-WCUUZ,0,0.02771067,"{'features': ['Contract', 'bills', 'MonthlyCharges', 'tenure', 'every'], 'values': [-2.0114147663116455, -0.5405244827270508, -0.4633846879005432, -0.4080525040626526, 0.35983410477638245]}"
1629-DQQVB,0,0.4042702,"{'features': ['MonthlyCharges', 'Contract', 'OnlineSecurity', 'bill', 'hai'], 'values': [-0.8385155200958252, 0.7590694427490234, -0.47117283940315247, -0.33233892917633057, 0.2842424213886261]}"
1915-IOFGU,1,0.80646706,"{'features': ['tenure', 'Contract', 'speed', 'SentimentScore', 'OnlineSecurity'], 'values': [1.0303047895431519, 0.8921154737472534, -0.6058670878410339, -0.28641584515571594, 0.24782142043113708]}"
3045-XETSH,1,0.8411099,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'DeviceProtection', 'TechSupport'], 'values': [0.8242171406745911, 0.570631742477417, 0.4212051331996918, -0.23882104456424713, 0.21485517919063568]}"
0374-AACSZ,1,0.55892664,"{'features': ['tenure', 'OnlineSecurity', 'Contract', 'MonthlyCharges', 'TotalCharges'], 'values': [0.8055739402770996, -0.7996528744697571, 0.7979022264480591, -0.7431464791297913, -0.409168004989624]}"
7239-HZZCX,1,0.54359084,"{'features': ['tenure', 'MonthlyCharges', 'Contract', 'service', 'nothing'], 'values': [1.2181881666183472, -0.9219915866851807, 0.6830154061317444, -0.37123483419418335, -0.28997522592544556]}"
4872-VXRIL,0,0.011454728,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'TechSupport', 'OnlineSecurity'], 'values': [-1.0250095129013062, -0.6466701626777649, -0.617966890335083, -0.4720870554447174, -0.4029499888420105]}"
9140-CZQZZ,0,0.05054937,"{'features': ['Contract', 'tenure', 'SentimentScore', 'great', 'OnlineSecurity'], 'values': [-1.6106925010681152, -0.5759729146957397, -0.518921434879303, 0.45523756742477417, -0.4284055531024933]}"
3423-HHXAO,0,0.03347991,"{'features': ['Contract', 'MonthlyCharges', 'TotalCharges', 'drops', 'Dependents'], 'values': [-1.0919933319091797, -0.9296228885650635, -0.38216960430145264, -0.2727195620536804, -0.2526378333568573]}"
9938-TKDGL,0,0.024439558,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'TechSupport', 'OnlineSecurity'], 'values': [-1.9562797546386719, -0.7263094186782837, 0.5664502382278442, -0.5120158791542053, -0.42137953639030457]}"
0531-ZZJWQ,1,0.6841466,"{'features': ['tenure', 'Contract', 'PaymentMethod', 'SentimentScore', 'StreamingMovies'], 'values': [-0.9060246348381042, 0.6548491716384888, 0.27614712715148926, -0.2718384563922882, 0.22651386260986328]}"
6537-QLGEX,1,0.62979865,"{'features': ['MonthlyCharges', 'Contract', 'PhoneService', 'OnlineSecurity', 'complaints'], 'values': [-0.8389250040054321, 0.7581309676170349, 0.6418306827545166, -0.5237398147583008, -0.44547581672668457]}"
2688-BHGOG,1,0.6026152,"{'features': ['Contract', 'loving', 'SentimentScore', 'the', 'OnlineSecurity'], 'values': [0.86637943983078, -0.43156036734580994, -0.28412291407585144, 0.21968799829483032, 0.20254196226596832]}"
7683-CBDKJ,1,0.5565092,"{'features': ['Contract', 'speed', 'hai', 'MonthlyCharges', 'OnlineSecurity'], 'values': [0.7353673577308655, 0.47645342350006104, -0.3945976793766022, -0.3398708403110504, -0.299000084400177]}"
0946-CLJTI,1,0.86213213,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'loving', 'the'], 'values': [1.1324776411056519, -0.8866416811943054, 0.7063819169998169, -0.4270535707473755, 0.4030599296092987]}"
3160-TYXLT,0,0.3321445,"{'features': ['MonthlyCharges', 'tenure', 'OnlineSecurity', 'PhoneService', 'Contract'], 'values': [-0.7822127938270569, -0.6698053479194641, -0.6650220155715942, 0.5573303699493408, 0.4354756772518158]}"
1325-USMEC,0,0.01917532,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'OnlineSecurity', 'OnlineBackup'], 'values': [-2.305241107940674, -0.7429002523422241, 0.5978949069976807, -0.5657200813293457, -0.2615417540073395]}"
0916-QOFDP,0,0.39332968,"{'features': ['MonthlyCharges', 'Dependents', 'Contract', 'SentimentScore', 'TotalCharges'], 'values': [0.9334911108016968, -0.9302440285682678, 0.5848676562309265, -0.34198570251464844, -0.29000768065452576]}"
0628-CNQRM,0,0.024267843,"{'features': ['Contract', 'MonthlyCharges', 'TechSupport', 'PaymentMethod', 'is'], 'values': [-0.9459662437438965, -0.4064989984035492, -0.369916170835495, -0.35147392749786377, -0.31277477741241455]}"
5606-AMZBO,1,0.7722765,"{'features': ['Contract', 'OnlineSecurity', 'tenure', 'TechSupport', 'gender'], 'values': [0.7650450468063354, -0.6719456315040588, 0.31415173411369324, 0.18221415579319, 0.16173484921455383]}"
6199-IPCAO,0,0.0084671695,"{'features': ['Contract', 'MonthlyCharges', 'the', 'tenure', 'PaymentMethod'], 'values': [-1.6557507514953613, -1.084053874015808, -0.6685808897018433, -0.37116509675979614, -0.3203623592853546]}"
7665-TOALD,1,0.96814126,"{'features': ['tenure', 'Contract', 'is', 'OnlineSecurity', 'PaymentMethod'], 'values': [1.330397129058838, 0.9588184356689453, -0.3262798488140106, 0.2135673612356186, 0.16526779532432556]}"
0112-QWPNC,0,0.23930033,"{'features': ['Contract', 'OnlineSecurity', 'InternetService', 'TechSupport', 'MonthlyCharges'], 'values': [-0.7823788523674011, -0.39123740792274475, 0.3107336461544037, -0.30641552805900574, 0.29057586193084717]}"
0324-BRPCJ,1,0.66599786,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'SentimentScore', 'OnlineBackup'], 'values': [1.1310017108917236, -0.9164639115333557, 0.7152794003486633, 0.3243963122367859, -0.2519826889038086]}"
2777-PHDEI,1,0.94228727,"{'features': ['tenure', 'Contract', 'SentimentScore', 'MonthlyCharges', 'OnlineSecurity'], 'values': [1.2101364135742188, 0.93546462059021, -0.5215253233909607, 0.447851300239563, 0.2894253730773926]}"
5640-CAXOA,0,0.04933514,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'SentimentScore', 'TechSupport'], 'values': [-0.9978052973747253, -0.94889235496521, -0.5403878688812256, -0.4868583083152771, -0.4624687731266022]}"
2235-EZAIK,0,0.0072122836,"{'features': ['Contract', 'tenure', 'OnlineSecurity', 'TechSupport', 'InternetService'], 'values': [-2.0179452896118164, -1.6224647760391235, -0.4637451171875, -0.3404025733470917, 0.28938671946525574]}"
3847-BAERP,0,0.07240298,"{'features': ['MonthlyCharges', 'Contract', 'so', 'speed', 'PaymentMethod'], 'values': [-1.3806841373443604, 0.697542130947113, -0.4477403163909912, -0.40369340777397156, -0.36157533526420593]}"
1196-AMORA,1,0.8774398,"{'features': ['Contract', 'tenure', 'OnlineSecurity', 'PaperlessBilling', 'PaymentMethod'], 'values': [0.8340255618095398, 0.5670220851898193, 0.21955455839633942, -0.21725253760814667, 0.21692892909049988]}"
4282-YMKNA,1,0.89905006,"{'features': ['Contract', 'tenure', 'PaymentMethod', 'OnlineSecurity', 'is'], 'values': [0.9103662967681885, 0.2213590443134308, 0.20794811844825745, 0.19442808628082275, -0.16182824969291687]}"
1453-RZFON,0,0.18274276,"{'features': ['MonthlyCharges', 'tenure', 'Contract', 'OnlineSecurity', 'PaymentMethod'], 'values': [-0.7995139360427856, 0.7973147034645081, 0.7459723949432373, -0.6988561749458313, -0.5188658237457275]}"
8263-OKETD,0,0.38015974,"{'features': ['Contract', 'TechSupport', 'MonthlyCharges', 'SentimentScore', 'tenure'], 'values': [0.6903147101402283, -0.5634914636611938, -0.4221506118774414, 0.26637396216392517, -0.24195577204227448]}"
0670-KDOMA,0,0.43154943,"{'features': ['tenure', 'MonthlyCharges', 'Contract', 'complaints', 'TotalCharges'], 'values': [1.1464288234710693, -1.106492042541504, 0.817348301410675, -0.5768212080001831, -0.3564228415489197]}"
2476-YGEFM,0,0.44587338,"{'features': ['Contract', 'tenure', 'customer', 'support', 'DeviceProtection'], 'values': [0.7367797493934631, -0.694234311580658, -0.5969266891479492, -0.360939085483551, 0.16052435338497162]}"
8687-BAFGU,0,0.37182352,"{'features': ['the', 'tenure', 'Contract', 'TechSupport', 'gender'], 'values': [-1.0827192068099976, 0.8355384469032288, 0.754249632358551, -0.7346148490905762, -0.2171081006526947]}"
0641-EVBOJ,0,0.20420615,"{'features': ['OnlineSecurity', 'Contract', 'SentimentScore', 'tenure', 'PaymentMethod'], 'values': [-0.8844680190086365, 0.6764936447143555, -0.4577160179615021, 0.4371093809604645, -0.3748309314250946]}"
0829-XXPLX,0,0.42339712,"{'features': ['Contract', 'OnlineSecurity', 'DeviceProtection', 'TechSupport', 'gender'], 'values': [0.7920808792114258, -0.580040454864502, -0.20903132855892181, 0.17957638204097748, 0.1775498390197754]}"
9974-JFBHQ,0,0.288247,"{'features': ['tenure', 'Dependents', 'MonthlyCharges', 'Contract', 'TechSupport'], 'values': [-0.9440580010414124, -0.7452690005302429, 0.7116495370864868, 0.5133423805236816, -0.419473260641098]}"
5356-RHIPP,1,0.5998551,"{'features': ['tenure', 'Contract', 'MonthlyCharges', 'PaymentMethod', 'gender'], 'values': [1.1349678039550781, 0.824006199836731, -0.7411661744117737, -0.30069512128829956, -0.2633792757987976]}"
6624-JDRDS,0,0.31705114,"{'features': ['MonthlyCharges', 'OnlineSecurity', 'Contract', 'PhoneService', 'experience'], 'values': [-1.0404655933380127, -0.730199933052063, 0.7264048457145691, 0.3981814980506897, -0.2950468063354492]}"
0608-JDVEC,0,0.08201356,"{'features': ['Contract', 'MonthlyCharges', 'SentimentScore', 'tenure', 'TotalCharges'], 'values': [-2.218397617340088, -0.6369637250900269, 0.3337017297744751, -0.3163020610809326, 0.22214026749134064]}"
9780-FKVVF,0,0.25665936,"{'features': ['MonthlyCharges', 'OnlineSecurity', 'Contract', 'StreamingMovies', 'TotalCharges'], 'values': [-0.9101971983909607, -0.7188244462013245, 0.6986218690872192, -0.2797165513038635, -0.2390408217906952]}"
1919-RTPQD,0,0.1670545,"{'features': ['MonthlyCharges', 'Contract', 'Dependents', 'SentimentScore', 'speed'], 'values': [-1.1175657510757446, 0.6415259838104248, -0.4782828092575073, -0.47469601035118103, -0.37969276309013367]}"
5214-NLTIT,0,0.08972348,"{'features': ['Contract', 'tenure', 'done', 'OnlineSecurity', 'TotalCharges'], 'values': [-1.603127121925354, -1.5516445636749268, 0.528351902961731, 0.2635223865509033, 0.24346007406711578]}"
3345-PBBFH,0,0.21045114,"{'features': ['MonthlyCharges', 'Contract', 'OnlineBackup', 'drops', 'TotalCharges'], 'values': [-0.9574875235557556, 0.6556623578071594, -0.41689231991767883, -0.2962660491466522, -0.2727139890193939]}"
5055-BRMNE,0,0.04245038,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'hai', 'Dependents'], 'values': [-1.7216792106628418, 1.0237257480621338, -0.7307091951370239, -0.627881646156311, -0.40844401717185974]}"
9189-JWSHV,1,0.76705885,"{'features': ['Contract', 'MonthlyCharges', 'tenure', 'TechSupport', 'Partner'], 'values': [0.7412529587745667, 0.5490830540657043, -0.30185940861701965, 0.20107443630695343, -0.18508124351501465]}"
2190-PHBHR,0,0.0133244265,"{'features': ['Contract', 'tenure', 'OnlineSecurity', 'MonthlyCharges', 'DeviceProtection'], 'values': [-2.2932794094085693, -1.7820816040039062, -0.5068631768226624, 0.2797238230705261, 0.229958176612854]}"
2650-GYRYL,0,0.009366163,"{'features': ['Contract', 'MonthlyCharges', 'the', 'Dependents', 'tenure'], 'values': [-1.1044831275939941, -1.0923396348953247, -0.728145182132721, -0.339162141084671, -0.32030612230300903]}"
0746-JTRFU,1,0.8909626,"{'features': ['MonthlyCharges', 'Contract', 'PhoneService', 'tenure', 'service'], 'values': [-1.3634605407714844, 0.7689247131347656, 0.6302103996276855, 0.4481284022331238, -0.2503316104412079]}"
5208-FVQKB,0,0.017869396,"{'features': ['Contract', 'tenure', 'MonthlyCharges', 'OnlineSecurity', 'PaymentMethod'], 'values': [-2.0709125995635986, -0.6224179863929749, -0.3805070221424103, -0.35957467555999756, -0.22179600596427917]}"
7184-LRUUR,0,0.08793239,"{'features': ['Contract', 'MonthlyCharges', 'OnlineSecurity', 'PaymentMethod', 'InternetService'], 'values': [-1.448716402053833, -0.4737524092197418, 0.19182629883289337, -0.1824832409620285, 0.1638324111700058]}"
6627-CFOSN,0,0.32066822,"{'features': ['tenure', 'MonthlyCharges', 'OnlineSecurity', 'Contract', 'OnlineBackup'], 'values': [-1.0738422870635986, 0.7788912653923035, -0.6832396984100342, 0.5373157858848572, -0.2000562846660614]}"
